#   <copyright 
#    notice="oco-source" 
#    pids="5724-H72,5655-R36,5655-L82,5724-L26," 
#    years="1997,2012" 
#    crc="338574817" > 
#    IBM Confidential 
#     
#    OCO Source Materials 
#     
#    5724-H72,5655-R36,5655-L82,5724-L26, 
#     
#    (C) Copyright IBM Corp. 1997, 2012 
#     
#    The source code for the program is not published 
#    or otherwise divested of its trade secrets, 
#    irrespective of what has been deposited with the 
#    U.S. Copyright Office. 
#    </copyright> 
#  %Z% %W% %I% %E% %U%
#________________________________________________________________________
#
# (C) COPYRIGHT International Business Machines Corp. 1997
#     All Rights Reserved
#
#________________________________________________________________________
#
# Name:            Mapping table from IBM CCSID 930 to ISO 10646
#
# Creation date:   Fri Apr 25 15:03:10 1997
#
# Table Version:   
#
# Table Owner:     NLTC, IBM Canada Ltd.
#
# Table Format:
#                  Columns separated by spaces:
#                    Col1: (pos.  1-4  ) IBM CCSID 930 code in hex
#                    Col2: (pos. 14-17 ) ISO 10646 code in hex
#                    Col3: (pos. 27-34 ) IBM GCGID
# Substitution  :
#             U+001A     for SBCS
#             U+FFFD     for DBCS
#
# Extracted by:    dextract (Version 1.00)
#
# Extracted from:  IBMJ2UCS.NNEW111
#
# PUA used:        NO
#
# Round-Trip:      YES
#
# Sorting:         The entries are in IBM CCSID 930 order
#
#________________________________________________________________________
# IBM-930    UCS-2        GCGID
4ED8         7948         I26W0080
4ED9         51DD         I26X0080
4EDA         8606         I26Y0080
4EDB         5EC9         I26Z0080
4EDC         7554         I2700080
4EDD         596E         I2710080
4EDE         6B04         I2720080
4EDF         4F43         I2730080
4EE0         7B94         I2740080
4EE1         67DA         I2750080
4EE2         62DD         I2760080
4EE3         628A         I2770080
4EE4         971E         I2780080
4EE5         62ED         I2790080
4EE6         6EC5         I27A0080
4EE7         508D         I27B0080
4EE8         67B6         I27C0080
4EE9         80E4         I27D0080
4EEA         9EBF         I27E0080
4EEB         5EB5         I27F0080
4EEC         638C         I27G0080
4EED         85CD         I27H0080
4EEE         9867         I27I0080
4EEF         52C5         I27J0080
4EF0         6016         I27K0080
4EF1         68CB         I27L0080
4EF2         61D0         I27M0080
4EF3         5751         I27N0080
4EF4         8F29         I27O0080
4EF5         5FAA         I27P0080
4EF6         81A8         I27Q0080
4EF7         7D62         I27R0080
4EF8         71C8         I27S0080
4EF9         54C0         I27T0080
4EFA         69CC         I27U0080
4EFB         6B3E         I27V0080
4EFC         65AC         I27W0080
4EFD         63C3         I27X0080
4EFE         4F46         I27Y0080
4F41         7B1B         I2810080
4F42         6B86         I2820080
4F43         88F8         I2830080
4F44         5203         I2840080
4F45         732E         I2850080
4F46         6687         I2860080
4F47         7D17         I2870080
4F48         57F4         I2880080
4F49         570F         I2890080
4F4A         618E         I28A0080
4F4B         970A         I28B0080
4F4C         7C3F         I28C0080
4F4D         8B00         I28D0080
4F4E         7881         I28E0080
4F4F         8CE0         I28F0080
4F50         548B         I28G0080
4F51         7B87         I28H0080
4F52         745B         I28I0080
4F53         7C11         I28J0080
4F54         8870         I28K0080
4F55         5398         I28L0080
4F56         5448         I28M0080
4F57         6CF3         I28N0080
4F58         6F22         I28O0080
4F59         53F6         I28P0080
4F5A         88B4         I28Q0080
4F5B         5301         I28R0080
4F5C         7A6B         I28S0080
4F5D         8695         I28T0080
4F5E         586B         I28U0080
4F5F         5D29         I28V0080
4F60         88C2         I28W0080
4F61         62D2         I28X0080
4F62         4E1E         I28Y0080
4F63         5036         I28Z0080
4F64         96C0         I2900080
4F65         7363         I2910080
4F66         8A3B         I2920080
4F67         5176         I2930080
4F68         7199         I2940080
4F69         7FE0         I2950080
4F6A         8888         I2960080
4F6B         7E1E         I2970080
4F6C         4E4F         I2980080
4F6D         84CB         I2990080
4F6E         6F2B         I29A0080
4F6F         5859         I29B0080
4F70         936C         I29C0080
4F71         53E9         I29D0080
4F72         865A         I29E0080
4F73         9149         I29F0080
4F74         86EF         I29G0080
4F75         5E06         I29H0080
4F76         5507         I29I0080
4F77         902E         I29J0080
4F78         6795         I29K0080
4F79         846C         I29L0080
4F7A         5BA5         I29M0080
4F7B         82A5         I29N0080
4F7C         8431         I29O0080
4F7D         6D8C         I29P0080
4F7E         63FA         I29Q0080
4F7F         4EA5         I29R0080
4F80         51C6         I29S0080
4F81         6328         I29T0080
4F82         7F70         I29U0080
4F83         5B5F         I29V0080
4F84         5DBD         I29W0080
4F85         99C8         I29X0080
4F86         53EC         I29Y0080
4F87         7985         I29Z0080
4F88         8A54         I2A00080
4F89         7962         I2A10080
4F8A         88DF         I2A20080
4F8B         5B09         I2A30080
4F8C         4FB5         I2A40080
4F8D         4F91         I2A50080
4F8E         9B8E         I2A60080
4F8F         5192         I2A70080
4F90         96F0         I2A80080
4F91         6DAF         I2A90080
4F92         622F         I2AA0080
4F93         8490         I2AB0080
4F94         8CDC         I2AC0080
4F95         5075         I2AD0080
4F96         5CE0         I2AE0080
4F97         4E14         I2AF0080
4F98         4F83         I2AG0080
4F99         7C54         I2AH0080
4F9A         84D1         I2AI0080
4F9B         77B3         I2AJ0080
4F9C         8AEE         I2AK0080
4F9D         5CE8         I2AL0080
4F9E         62F6         I2AM0080
4F9F         663B         I2AN0080
4FA0         8A93         I2AO0080
4FA1         8526         I2AP0080
4FA2         8A95         I2AQ0080
4FA3         65FA         I2AR0080
4FA4         6714         I2AS0080
4FA5         53D4         I2AT0080
4FA6         62AB         I2AU0080
4FA7         8CE6         I2AV0080
4FA8         88F3         I2AW0080
4FA9         5BE7         I2AX0080
4FAA         868A         I2AY0080
4FAB         668E         I2AZ0080
4FAC         582A         I2B00080
4FAD         6170         I2B10080
4FAE         696F         I2B20080
4FAF         9F13         I2B30080
4FB0         7A92         I2B40080
4FB1         7893         I2B50080
4FB2         6A7F         I2B60080
4FB3         9017         I2B70080
4FB4         9266         I2B80080
4FB5         7D10         I2B90080
4FB6         7BC7         I2BA0080
4FB7         6EF4         I2BB0080
4FB8         821C         I2BC0080
4FB9         5C3D         I2BD0080
4FBA         62CD         I2BE0080
4FBB         85C1         I2BF0080
4FBC         6F02         I2BG0080
4FBD         6E67         I2BH0080
4FBE         6691         I2BI0080
4FBF         85A6         I2BJ0080
4FC0         637A         I2BK0080
4FC1         821B         I2BL0080
4FC2         4F8D         I2BM0080
4FC3         5091         I2BN0080
4FC4         8A02         I2BO0080
4FC5         62EC         I2BP0080
4FC6         9BC9         I2BQ0080
4FC7         7A3D         I2BR0080
4FC8         7C9B         I2BS0080
4FC9         50C5         I2BT0080
4FCA         9019         I2BU0080
4FCB         708A         I2BV0080
4FCC         7C8B         I2BW0080
4FCD         64EC         I2BX0080
4FCE         665F         I2BY0080
4FCF         6562         I2BZ0080
4FD0         732B         I2C00080
4FD1         5339         I2C10080
4FD2         67A0         I2C20080
4FD3         55A7         I2C30080
4FD4         6D2A         I2C40080
4FD5         7A3F         I2C50080
4FD6         64E6         I2C60080
4FD7         79A7         I2C70080
4FD8         67D8         I2C80080
4FD9         7B26         I2C90080
4FDA         96BB         I2CA0080
4FDB         6311         I2CB0080
4FDC         72A0         I2CC0080
4FDD         5C6F         I2CD0080
4FDE         7026         I2CE0080
4FDF         97EE         I2CF0080
4FE0         60DF         I2CG0080
4FE1         8AFE         I2CH0080
4FE2         8B04         I2CI0080
4FE3         8494         I2CJ0080
4FE4         9BD6         I2CK0080
4FE5         82AF         I2CL0080
4FE6         932C         I2CM0080
4FE7         6606         I2CN0080
4FE8         9640         I2CO0080
4FE9         5BC2         I2CP0080
4FEA         86C7         I2CQ0080
4FEB         7949         I2CR0080
4FEC         8017         I2CS0080
4FED         6919         I2CT0080
4FEE         7092         I2CU0080
4FEF         963B         I2CV0080
4FF0         7C7E         I2CW0080
4FF1         59D3         I2CX0080
4FF2         5B5C         I2CY0080
4FF3         7D1B         I2CZ0080
4FF4         91D8         I2D00080
4FF5         6A80         I2D10080
4FF6         85E9         I2D20080
4FF7         6905         I2D30080
4FF8         6C93         I2D40080
4FF9         502D         I2D50080
4FFA         4EA6         I2D60080
4FFB         7FC1         I2D70080
4FFC         61A4         I2D80080
4FFD         8CCA         I2D90080
4FFE         9665         I2DA0080
5041         93D1         I2DD0080
5042         53F1         I2DE0080
5043         598A         I2DF0080
5044         8EAC         I2DG0080
5045         62D8         I2DH0080
5046         6867         I2DI0080
5047         71D5         I2DJ0080
5048         7B67         I2DK0080
5049         504F         I2DL0080
504A         67D0         I2DM0080
504B         82D1         I2DN0080
504C         978D         I2DO0080
504D         748B         I2DP0080
504E         80BA         I2DQ0080
504F         7336         I2DR0080
5050         514E         I2DS0080
5051         8105         I2DT0080
5052         90CA         I2DU0080
5053         584A         I2DV0080
5054         67FE         I2DW0080
5055         6FF1         I2DX0080
5056         5FFD         I2DY0080
5057         76C6         I2DZ0080
5058         9A0E         I2E00080
5059         507D         I2E10080
505A         9694         I2E20080
505B         5EF7         I2E30080
505C         7BB8         I2E40080
505D         904D         I2E50080
505E         6C4E         I2E60080
505F         85FB         I2E70080
5060         819D         I2E80080
5061         67AF         I2E90080
5062         564C         I2EA0080
5063         5606         I2EB0080
5064         8C8C         I2EC0080
5065         56DA         I2ED0080
5066         73ED         I2EE0080
5067         8CC4         I2EF0080
5068         8FC5         I2EG0080
5069         96F6         I2EH0080
506A         6C50         I2EI0080
506B         8944         I2EJ0080
506C         8F3F         I2EK0080
506D         7D5E         I2EL0080
506E         60E8         I2EM0080
506F         72FC         I2EN0080
5070         7D9C         I2EO0080
5071         8463         I2EP0080
5072         5CFB         I2EQ0080
5073         5446         I2ER0080
5074         5D16         I2ES0080
5075         6CA1         I2ET0080
5076         81B3         I2EU0080
5077         58FA         I2EV0080
5078         5BB4         I2EW0080
5079         8108         I2EX0080
507A         541F         I2EY0080
507B         8CBC         I2EZ0080
507C         6182         I2F00080
507D         78A9         I2F10080
507E         6FE1         I2F20080
507F         91A4         I2F30080
5080         76F2         I2F40080
5081         6020         I2F50080
5082         76FE         I2F60080
5083         84C9         I2F70080
5084         7F36         I2F80080
5085         4EC7         I2F90080
5086         755D         I2FA0080
5087         7A17         I2FB0080
5088         84EC         I2FC0080
5089         75F4         I2FD0080
508A         4F3A         I2FE0080
508B         676D         I2FF0080
508C         7460         I2FG0080
508D         62F3         I2FH0080
508E         6F20         I2FI0080
508F         79E4         I2FJ0080
5090         87F9         I2FK0080
5091         6094         I2FL0080
5092         6234         I2FM0080
5093         66AB         I2FN0080
5094         820C         I2FO0080
5095         8499         I2FP0080
5096         723A         I2FQ0080
5097         5FCC         I2FR0080
5098         6109         I2FS0080
5099         70CF         I2FT0080
509A         7261         I2FU0080
509B         7A50         I2FV0080
509C         5098         I2FW0080
509D         9AED         I2FX0080
509E         5D69         I2FY0080
509F         601C         I2FZ0080
50A0         6667         I2G00080
50A1         99B4         I2G10080
50A2         5E7B         I2G20080
50A3         643E         I2G30080
50A4         5830         I2G40080
50A5         53C9         I2G50080
50A6         7A9F         I2G60080
50A7         990C         I2G70080
50A8         9B42         I2G80080
50A9         8F5F         I2G90080
50AA         7AAE         I2GA0080
50AB         5B9B         I2GB0080
50AC         68A2         I2GC0080
50AD         6249         I2GD0080
50AE         7984         I2GE0080
50AF         9DFA         I2GF0080
50B0         5451         I2GG0080
50B1         932F         I2GH0080
50B2         8AC4         I2GI0080
50B3         5F90         I2GJ0080
50B4         8DF3         I2GK0080
50B5         5A2F         I2GL0080
50B6         80DE         I2GM0080
50B7         6D29         I2GN0080
50B8         7A4F         I2GO0080
50B9         84BC         I2GP0080
50BA         9D2B         I2GQ0080
50BB         9010         I2GR0080
50BC         6D38         I2GS0080
50BD         916A         I2GT0080
50BE         6FC1         I2GU0080
50BF         9905         I2GV0080
50C0         6BBB         I2GW0080
50C1         5EB6         I2GX0080
50C2         91B8         I2GY0080
50C3         5076         I2GZ0080
50C4         6F0F         I2H00080
50C5         4E19         I2H10080
50C6         540F         I2H20080
50C7         9675         I2H30080
50C8         6C72         I2H40080
50C9         51B4         I2H50080
50CA         5631         I2H60080
50CB         9F20         I2H70080
50CC         66A6         I2H80080
50CD         5F0A         I2H90080
50CE         75AB         I2HA0080
50CF         51F8         I2HB0080
50D0         674F         I2HC0080
50D1         8DF5         I2HD0080
50D2         6C70         I2HE0080
50D3         8A6B         I2HF0080
50D4         757F         I2HG0080
50D5         5CAC         I2HH0080
50D6         6841         I2HI0080
50D7         8CD3         I2HJ0080
50D8         9BDB         I2HK0080
50D9         8475         I2HL0080
50DA         6893         I2HM0080
50DB         840C         I2HN0080
50DC         72DB         I2HO0080
50DD         7577         I2HP0080
50DE         8568         I2HQ0080
50DF         783A         I2HR0080
50E0         847A         I2HS0080
50E1         5F10         I2HT0080
50E2         831C         I2HU0080
50E3         6813         I2HV0080
50E4         6E1A         I2HW0080
50E5         9DAF         I2HX0080
50E6         51F9         I2HY0080
50E7         7980         I2HZ0080
50E8         4E99         I2I00080
50E9         5EE3         I2I10080
50EA         908A         I2I20080
50EB         80AF         I2I30080
50EC         59A8         I2I40080
50ED         77DB         I2I50080
50EE         8D74         I2I60080
50EF         8A1F         I2I70080
50F0         673D         I2I80080
50F1         533F         I2I90080
50F2         8A0A         I2IA0080
50F3         5618         I2IB0080
50F4         6756         I2IC0080
50F5         53D9         I2ID0080
50F6         4F10         I2IE0080
50F7         7409         I2IF0080
50F8         5A41         I2IG0080
50F9         4FF8         I2IH0080
50FA         79B0         I2II0080
50FB         9838         I2IJ0080
50FC         8E2A         I2IK0080
50FD         9D60         I2IL0080
50FE         8F44         I2IM0080
5141         65A5         I2IP0080
5142         75BE         I2IQ0080
5143         906D         I2IR0080
5144         867B         I2IS0080
5145         60BC         I2IT0080
5146         51B6         I2IU0080
5147         5937         I2IV0080
5148         7D2F         I2IW0080
5149         916C         I2IX0080
514A         69AE         I2IY0080
514B         7CE0         I2IZ0080
514C         792A         I2J00080
514D         5D14         I2J10080
514E         64C1         I2J20080
514F         58EC         I2J30080
5150         589C         I2J40080
5151         8D66         I2J50080
5152         66D9         I2J60080
5153         61F2         I2J70080
5154         912D         I2J80080
5155         6E58         I2J90080
5156         9435         I2JA0080
5157         965B         I2JB0080
5158         7272         I2JC0080
5159         5F6A         I2JD0080
515A         5E9A         I2JE0080
515B         8F1B         I2JF0080
515C         5B95         I2JG0080
515D         5C39         I2JH0080
515E         9013         I2JI0080
515F         834F         I2JJ0080
5160         7CCE         I2JK0080
5161         620A         I2JL0080
5162         90ED         I2JM0080
5163         691B         I2JN0080
5164         6E15         I2JO0080
5165         65DB         I2JP0080
5166         66FE         I2JQ0080
5167         4E9F         I2JR0080
5168         55AA         I2JS0080
5169         7A83         I2JT0080
516A         83E9         I2JU0080
516B         8B83         I2JV0080
516C         846D         I2JW0080
516D         83F0         I2JX0080
516E         7F50         I2JY0080
516F         918D         I2JZ0080
5170         9190         I2K00080
5171         758E         I2K10080
5172         95A5         I2K20080
5173         81E7         I2K30080
5174         75E2         I2K40080
5175         61A9         I2K50080
5176         8A50         I2K60080
5177         95B2         I2K70080
5178         53A8         I2K80080
5179         59F6         I2K90080
517A         9813         I2KA0080
517B         7891         I2KB0080
517C         7C17         I2KC0080
517D         6B3A         I2KD0080
517E         57E0         I2KE0080
517F         620E         I2KF0080
5180         83D6         I2KG0080
5181         8AD2         I2KH0080
5182         75D4         I2KI0080
5183         927E         I2KJ0080
5184         59DC         I2KK0080
5185         5289         I2KL0080
5186         9087         I2KM0080
5187         6FFE         I2KN0080
5188         7473         I2KO0080
5189         5C09         I2KP0080
518A         9D6C         I2KQ0080
518B         84FC         I2KR0080
518C         7CDF         I2KS0080
518D         7BAD         I2KT0080
518E         8A6E         I2KU0080
518F         594E         I2KV0080
5190         56A2         I2KW0080
5191         819A         I2KX0080
5192         7947         I2KY0080
5193         6636         I2KZ0080
5194         53E1         I2L00080
5195         7887         I2L10080
5196         58CC         I2L20080
5197         9397         I2L30080
5198         6E13         I2L40080
5199         5256         I2L50080
519A         828B         I2L60080
519B         9E9F         I2L70080
519C         9583         I2L80080
519D         658C         I2L90080
519E         9E93         I2LA0080
519F         7345         I2LB0080
51A0         6E26         I2LC0080
51A1         9D07         I2LD0080
51A2         5983         I2LE0080
51A3         7DAC         I2LF0080
51A4         96C1         I2LG0080
51A5         61BE         I2LH0080
51A6         6762         I2LI0080
51A7         9ECE         I2LJ0080
51A8         90A8         I2LK0080
51A9         9187         I2LL0080
51AA         9F0E         I2LM0080
51AB         7C38         I2LN0080
51AC         51F1         I2LO0080
51AD         8599         I2LP0080
51AE         524C         I2LQ0080
51AF         540E         I2LR0080
51B0         7901         I2LS0080
51B1         655E         I2LT0080
51B2         6668         I2LU0080
51B3         5CE1         I2LV0080
51B4         7566         I2LW0080
51B5         76C8         I2LX0080
51B6         8679         I2LY0080
51B7         531D         I2LZ0080
51B8         5506         I2M00080
51B9         7926         I2M10080
51BA         8912         I2M20080
51BB         77EF         I2M30080
51BC         7CC0         I2M40080
51BD         570B         I2M50080
51BE         515C         I2M60080
51BF         7E8A         I2M70080
51C0         535C         I2M80080
51C1         8A60         I2M90080
51C2         65A7         I2MA0080
51C3         8766         I2MB0080
51C4         5766         I2MC0080
51C5         6AE8         I2MD0080
51C6         87FB         I2ME0080
51C7         5E16         I2MF0080
51C8         7AEA         I2MG0080
51C9         8D73         I2MH0080
51CA         771E         I2MI0080
51CB         737A         I2MJ0080
51CC         66E0         I2MK0080
51CD         9410         I2ML0080
51CE         816B         I2MM0080
51CF         7B08         I2MN0080
51D0         91FC         I2MO0080
51D1         5737         I2MP0080
51D2         6FE4         I2MQ0080
51D3         856A         I2MR0080
51D4         7E55         I2MS0080
51D5         9957         I2MT0080
51D6         87BA         I2MU0080
51D7         694A         I2MV0080
51D8         818F         I2MW0080
51D9         5EFF         I2MX0080
51DA         891C         I2MY0080
51DB         72D0         I2MZ0080
51DC         9846         I2N00080
51DD         9EDB         I2N10080
51DE         8D99         I2N20080
51DF         5DD6         I2N30080
51E0         62B9         I2N40080
51E1         64AB         I2N50080
51E2         4F76         I2N60080
51E3         613F         I2N70080
51E4         68AF         I2N80080
51E5         5F14         I2N90080
51E6         800C         I2NA0080
51E7         92F8         I2NB0080
51E8         7BC1         I2NC0080
51E9         52FE         I2ND0080
51EA         664F         I2NE0080
51EB         9177         I2NF0080
51EC         51F6         I2NG0080
51ED         97A0         I2NH0080
51EE         839E         I2NI0080
51EF         647A         I2NJ0080
51F0         9C3A         I2NK0080
51F1         67F5         I2NL0080
51F2         7C4F         I2NM0080
51F3         685F         I2NN0080
51F4         9B6F         I2NO0080
51F5         9F4B         I2NP0080
51F6         7FFB         I2NQ0080
51F7         9348         I2NR0080
51F8         4FF6         I2NS0080
51F9         9E92         I2NT0080
51FA         9197         I2NU0080
51FB         96DB         I2NV0080
51FC         5BE6         I2NW0080
51FD         6CCC         I2NX0080
51FE         7CFE         I2NY0080
5241         9453         I2O10080
5242         6822         I2O20080
5243         66B9         I2O30080
5244         5BD4         I2O40080
5245         98F4         I2O50080
5246         8AE6         I2O60080
5247         8154         I2O70080
5248         7827         I2O80080
5249         74BD         I2O90080
524A         6ED3         I2OA0080
524B         9288         I2OB0080
524C         5A20         I2OC0080
524D         5B8B         I2OD0080
524E         86F8         I2OE0080
524F         760D         I2OF0080
5250         865C         I2OG0080
5251         6641         I2OH0080
5252         91C9         I2OI0080
5253         5589         I2OJ0080
5254         7A4E         I2OK0080
5255         59E5         I2OL0080
5256         6042         I2OM0080
5257         932B         I2ON0080
5258         5B5A         I2OO0080
5259         849C         I2OP0080
525A         5C91         I2OQ0080
525B         96CD         I2OR0080
525C         62D9         I2OS0080
525D         675C         I2OT0080
525E         6787         I2OU0080
525F         5E7D         I2OV0080
5260         8650         I2OW0080
5261         9EB9         I2OX0080
5262         5CB1         I2OY0080
5263         80CE         I2OZ0080
5264         7A00         I2P00080
5265         8ABC         I2P10080
5266         5700         I2P20080
5267         8096         I2P30080
5268         7D72         I2P40080
5269         9211         I2P50080
526A         8098         I2P60080
526B         907C         I2P70080
526C         7761         I2P80080
526D         8737         I2P90080
526E         9075         I2PA0080
526F         817A         I2PB0080
5270         7C3E         I2PC0080
5271         6EA2         I2PD0080
5272         965E         I2PE0080
5273         7E90         I2PF0080
5274         72D7         I2PG0080
5275         58FD         I2PH0080
5276         60B3         I2PI0080
5277         9786         I2PJ0080
5278         7E88         I2PK0080
5279         587E         I2PL0080
527A         6E20         I2PM0080
527B         84DC         I2PN0080
527C         6961         I2PO0080
527D         77AD         I2PP0080
527E         5197         I2PQ0080
527F         652A         I2PR0080
5280         6777         I2PS0080
5281         5DCD         I2PT0080
5282         6101         I2PU0080
5283         932E         I2PV0080
5284         5954         I2PW0080
5285         6367         I2PX0080
5286         798D         I2PY0080
5287         7AFF         I2PZ0080
5288         80D6         I2Q00080
5289         58B3         I2Q10080
528A         6168         I2Q20080
528B         6AC3         I2Q30080
528C         7483         I2Q40080
528D         9B92         I2Q50080
528E         660A         I2Q60080
528F         642D         I2Q70080
5290         5118         I2Q80080
5291         6763         I2Q90080
5292         809B         I2QA0080
5293         9C10         I2QB0080
5294         4FC9         I2QC0080
5295         6953         I2QD0080
5296         7A1C         I2QE0080
5297         52FF         I2QF0080
5298         6055         I2QG0080
5299         768E         I2QH0080
529A         817F         I2QI0080
529B         5642         I2QJ0080
529C         5F6D         I2QK0080
529D         7194         I2QL0080
529E         70BB         I2QM0080
529F         7436         I2QN0080
52A0         8000         I2QO0080
52A1         874B         I2QP0080
52A2         55DA         I2QQ0080
52A3         7435         I2QR0080
52A4         7690         I2QS0080
52A5         96EB         I2QT0080
52A6         66DD         I2QU0080
52A7         751C         I2QV0080
52A8         633D         I2QW0080
52A9         6EC9         I2QX0080
52AA         7C64         I2QY0080
52AB         7CA5         I2QZ0080
52AC         6D35         I2R00080
52AD         935C         I2R10080
52AE         7027         I2R20080
52AF         5E25         I2R30080
52B0         701D         I2R40080
52B1         54BD         I2R50080
52B2         611A         I2R60080
52B3         6973         I2R70080
52B4         6C6A         I2R80080
52B5         559A         I2R90080
52B6         6D19         I2RA0080
52B7         96CC         I2RB0080
52B8         5BE1         I2RC0080
52B9         59FB         I2RD0080
52BA         697C         I2RE0080
52BB         914C         I2RF0080
52BC         7709         I2RG0080
52BD         8500         I2RH0080
52BE         7A46         I2RI0080
52BF         7872         I2RJ0080
52C0         92E4         I2RK0080
52C1         8CED         I2RL0080
52C2         7CFA         I2RM0080
52C3         9D1B         I2RN0080
52C4         814E         I2RO0080
52C5         9AC4         I2RP0080
52C6         68A0         I2RQ0080
52C7         6DCB         I2RR0080
52C8         5918         I2RS0080
52C9         83B1         I2RT0080
52CA         5629         I2RU0080
52CB         9B41         I2RV0080
52CC         6897         I2RW0080
52CD         70B3         I2RX0080
52CE         9771         I2RY0080
52CF         9419         I2RZ0080
52D0         67A2         I2S00080
52D1         6802         I2S10080
52D2         7895         I2S20080
52D3         68A7         I2S30080
52D4         50D6         I2S40080
52D5         80B1         I2S50080
52D6         5EF8         I2S60080
52D7         82D4         I2S70080
52D8         797A         I2S80080
52D9         67CA         I2S90080
52DA         7E4D         I2SA0080
52DB         69CD         I2SB0080
52DC         51C4         I2SC0080
52DD         723D         I2SD0080
52DE         6829         I2SE0080
52DF         99B3         I2SF0080
52E0         5F3C         I2SG0080
52E1         8F61         I2SH0080
52E2         682B         I2SI0080
52E3         6155         I2SJ0080
52E4         6591         I2SK0080
52E5         8FB1         I2SL0080
52E6         7E1B         I2SM0080
52E7         9798         I2SN0080
52E8         9952         I2SO0080
52E9         8877         I2SP0080
52EA         5B2C         I2SQ0080
52EB         6631         I2SR0080
52EC         4FA0         I2SS0080
52ED         6939         I2ST0080
52EE         6AFB         I2SU0080
52EF         5BB5         I2SV0080
52F0         7AC8         I2SW0080
52F1         5026         I2SX0080
52F2         5944         I2SY0080
52F3         9059         I2SZ0080
52F4         7B25         I2T00080
52F5         7B4F         I2T10080
52F6         8E74         I2T20080
52F7         8543         I2T30080
52F8         5858         I2T40080
52F9         8B0E         I2T50080
52FA         5039         I2T60080
52FB         8654         I2T70080
52FC         97F6         I2T80080
52FD         7569         I2T90080
52FE         72F8         I2TA0080
5341         4EF7         I2TD0080
5342         9D89         I2TE0080
5343         5016         I2TF0080
5344         51CC         I2TG0080
5345         62CC         I2TH0080
5346         91C6         I2TI0080
5347         8755         I2TJ0080
5348         649A         I2TK0080
5349         88F4         I2TL0080
534A         91E6         I2TM0080
534B         6854         I2TN0080
534C         695A         I2TO0080
534D         6C40         I2TP0080
534E         7B6C         I2TQ0080
534F         6741         I2TR0080
5350         77D7         I2TS0080
5351         8823         I2TT0080
5352         5384         I2TU0080
5353         8EAF         I2TV0080
5354         7280         I2TW0080
5355         8C6B         I2TX0080
5356         788D         I2TY0080
5357         7165         I2TZ0080
5358         8207         I2U00080
5359         68B1         I2U10080
535A         8D04         I2U20080
535B         9077         I2U30080
535C         701E         I2U40080
535D         8FE6         I2U50080
535E         810A         I2U60080
535F         81BF         I2U70080
5360         89DC         I2U80080
5361         68B3         I2U90080
5362         6ADF         I2UA0080
5363         92EA         I2UB0080
5364         95C7         I2UC0080
5365         7957         I2UD0080
5366         7A20         I2UE0080
5367         53A9         I2UF0080
5368         8E5F         I2UG0080
5369         786F         I2UH0080
536A         79B9         I2UI0080
536B         5F27         I2UJ0080
536C         5ED6         I2UK0080
536D         6853         I2UL0080
536E         93AC         I2UM0080
536F         919C         I2UN0080
5370         691A         I2UO0080
5371         5806         I2UP0080
5372         64B0         I2UQ0080
5373         7E4B         I2UR0080
5374         7D8F         I2US0080
5375         68F2         I2UT0080
5376         6EA5         I2UU0080
5377         82DB         I2UV0080
5378         9192         I2UW0080
5379         5243         I2UX0080
537A         8EB0         I2UY0080
537B         9081         I2UZ0080
537C         721B         I2V00080
537D         7DCB         I2V10080
537E         7656         I2V20080
537F         59AC         I2V30080
5380         6FE0         I2V40080
5381         8B28         I2V50080
5382         80A2         I2V60080
5383         5544         I2V70080
5384         6070         I2V80080
5385         5F4A         I2V90080
5386         68C8         I2VA0080
5387         633A         I2VB0080
5388         9438         I2VC0080
5389         9B4F         I2VD0080
538A         81E5         I2VE0080
538B         6A17         I2VF0080
538C         70DD         I2VG0080
538D         69A7         I2VH0080
538E         614C         I2VI0080
538F         920E         I2VJ0080
5390         9310         I2VK0080
5391         9BAD         I2VL0080
5392         52D7         I2VM0080
5393         925E         I2VN0080
5394         92F9         I2VO0080
5395         5993         I2VP0080
5396         7696         I2VQ0080
5397         66FB         I2VR0080
5398         5769         I2VS0080
5399         73CA         I2VT0080
539A         7678         I2VU0080
539B         6A1F         I2VV0080
539C         7E9C         I2VW0080
539D         9811         I2VX0080
539E         8CD1         I2VY0080
539F         5840         I2VZ0080
53A0         6349         I2W00080
53A1         871C         I2W10080
53A2         62D0         I2W20080
53A3         60B4         I2W30080
53A4         6B89         I2W40080
53A5         86EE         I2W50080
53A6         5764         I2W60080
53A7         581D         I2W70080
53A8         8549         I2W80080
53A9         7235         I2W90080
53AA         7652         I2WA0080
53AB         983B         I2WB0080
53AC         8237         I2WC0080
53AD         5351         I2WD0080
53AE         5C24         I2WE0080
53AF         59BE         I2WF0080
53B0         5815         I2WG0080
53B1         901D         I2WH0080
53B2         69B4         I2WI0080
53B3         834A         I2WJ0080
53B4         9EA9         I2WK0080
53B5         976B         I2WL0080
53B6         8086         I2WM0080
53B7         53AD         I2WN0080
53B8         6068         I2WO0080
53B9         4FAE         I2WP0080
53BA         76C3         I2WQ0080
53BB         6A05         I2WR0080
53BC         689B         I2WS0080
53BD         937E         I2WT0080
53BE         99D5         I2WU0080
53BF         91C7         I2WV0080
53C0         5C16         I2WW0080
53C1         585E         I2WX0080
53C2         61A7         I2WY0080
53C3         9699         I2WZ0080
53C4         4FDF         I2X00080
53C5         8278         I2X10080
